原文: 第二章  见到幽魂  positive_prob: 0.481113  confidence: 0.622259  negative_prob: 0.518887  sentiment: 1.000000  
 原文:     “我记得你说过要为旅行做准备，对吧？”  positive_prob: 0.384593  confidence: 0.145348  negative_prob: 0.615407  sentiment: 0.000000  
 原文:     “是呀，明天就出发了，我还什么都没收拾呢。”清美吐舌。  positive_prob: 0.500932  confidence: 0.981358  negative_prob: 0.499068  sentiment: 1.000000  
 原文:     “新加坡？”  positive_prob: 0.395578  confidence: 0.120938  negative_prob: 0.604422  sentiment: 0.000000  
 原文:     “对。”  positive_prob: 0.462771  confidence: 0.255412  negative_prob: 0.537229  sentiment: 1.000000  
 原文:     “不会是另寻新欢一起去吧？”  positive_prob: 0.157145  confidence: 0.650789  negative_prob: 0.842855  sentiment: 0.000000  
 原文:     “说什么呢？！我是和读女子大学时期的朋友一起去购物旅游。”说完清美笑了，不过随后又马上忧郁地皱起了眉头。  positive_prob: 0.502143  confidence: 0.957137  negative_prob: 0.497857  sentiment: 1.000000  
 原文:     “今晚他肯定又要给我打电话了。”  positive_prob: 0.376332  confidence: 0.163706  negative_prob: 0.623668  sentiment: 0.000000  
 原文:     细谷马上明白了她的意思：“是那个家伙吗？”  positive_prob: 0.158166  confidence: 0.648521  negative_prob: 0.841834  sentiment: 0.000000  
 原文:     “或许吧。每到店里休息的日子，他总要打电话来。”  positive_prob: 0.382338  confidence: 0.150361  negative_prob: 0.617662  sentiment: 0.000000  
 原文:     “那个家伙还真是个死心眼。”  positive_prob: 0.332159  confidence: 0.261869  negative_prob: 0.667841  sentiment: 0.000000  
 原文:     “好苦恼啊，但又不能对他太冷淡。”  positive_prob: 0.203076  confidence: 0.548720  negative_prob: 0.796924  sentiment: 0.000000  
 原文:     细谷叹了口气：“早说清楚，让他死心岂不更好？否则对他来说也不好。”  positive_prob: 0.147877  confidence: 0.671384  negative_prob: 0.852123  sentiment: 0.000000  
 原文:     “这我知道，但是是说不出口。把你说出去也行吗？”  positive_prob: 0.149312  confidence: 0.668196  negative_prob: 0.850688  sentiment: 0.000000  
 原文:     “这也是没办法的事，我们恋爱的事，早晚会被他知道的。”  positive_prob: 0.275985  confidence: 0.386700  negative_prob: 0.724015  sentiment: 0.000000  
 原文:     “可我说不出口。”清美苦着脸。  positive_prob: 0.238961  confidence: 0.468976  negative_prob: 0.761039  sentiment: 0.000000  
 原文:     “那我来告诉他？”  positive_prob: 0.348787  confidence: 0.224917  negative_prob: 0.651213  sentiment: 0.000000  
 原文:     听细谷这么一说，她顿觉意外。考虑了一会儿，终于还是点了点头。  positive_prob: 0.546460  confidence: 0.070809  negative_prob: 0.453540  sentiment: 1.000000  
 原文:     “是呀，你能这么做可帮了我太忙了。”  positive_prob: 0.618128  confidence: 0.151395  negative_prob: 0.381872  sentiment: 2.000000  
 原文:     “我会尽快告诉他的。”  positive_prob: 0.508104  confidence: 0.837920  negative_prob: 0.491896  sentiment: 1.000000  
 原文:     “这样一来，岂不要影响你们的友情？”清美笑着说，给人的感觉是她并非担心而只是好奇。  positive_prob: 0.233249  confidence: 0.481669  negative_prob: 0.766751  sentiment: 0.000000  
 原文:     “唉，这种事情走步看一步吧。”细谷回答。  positive_prob: 0.052986  confidence: 0.882252  negative_prob: 0.947013  sentiment: 0.000000  
 原文:     出了饭店，为了打车，他们走到大街上。马上来了一辆空车，细谷正准备招手，“啊，等一下。”清美叫住了他。  positive_prob: 0.550351  confidence: 0.000779  negative_prob: 0.449649  sentiment: 2.000000  
 原文:     她从包里拿出一个小型照相机，微微猫起腰，把镜头对准了旁边的电线杆。那里有一只小花猫，可能是野猫。她连按三次快门闪光灯不断地亮起。  positive_prob: 0.644096  confidence: 0.209103  negative_prob: 0.355904  sentiment: 2.000000  
 原文:     “你还是随身带着照相机呀。”细谷说。  positive_prob: 0.569386  confidence: 0.043081  negative_prob: 0.430614  sentiment: 2.000000  
 原文:     “对啊，没准什么时候就有可拍的呢。”她把相机放回包里。  positive_prob: 0.542025  confidence: 0.159497  negative_prob: 0.457975  sentiment: 1.000000  
 原文:     在他们第一次约会的时候，细谷听她说她迷上了摄影，还给他看了几张作品。拍得倒是不错，但也没什么特点。细谷心想，她也就是凭着时尚感在按快门，至于她的梦想——办一个个人摄影展，细谷认为那太不靠谱了。  positive_prob: 0.623785  confidence: 0.163967  negative_prob: 0.376215  sentiment: 2.000000  
 原文:     “你这样不管什么都乱拍，偶尔也会拍到一些怪东西吧？”坐上出租车后，细谷问她。清美住的公寓在高丹寺，细谷总是先把她进回家，然后再回自己在练马的家。  positive_prob: 0.084518  confidence: 0.812181  negative_prob: 0.915482  sentiment: 0.000000  
 原文:     “你指的是？”  positive_prob: 0.260565  confidence: 0.420968  negative_prob: 0.739435  sentiment: 0.000000  
 原文:     “比如拍到幽灵什么的。”  positive_prob: 0.471099  confidence: 0.421985  negative_prob: 0.528901  sentiment: 1.000000  
 原文:     “噢，”清美张嘴点头，“有几次拍到了像是那样的东西。”  positive_prob: 0.574887  confidence: 0.055304  negative_prob: 0.425113  sentiment: 2.000000  
 原文:     “真的？”  positive_prob: 0.265121  confidence: 0.410842  negative_prob: 0.734879  sentiment: 0.000000  
 原文:     “我只说是像那样的东西，比如白色的、细长的影子等。但那究竟是什么东西，我也搞不清楚。”  positive_prob: 0.135917  confidence: 0.697963  negative_prob: 0.864083  sentiment: 0.000000  
 原文:     “那你可得驱驱邪才行。”  positive_prob: 0.252771  confidence: 0.438286  negative_prob: 0.747229  sentiment: 0.000000  
 原文:     “得了，没什么大不了的。”她调皮地看着细谷，“其实啊，我以前有一次还特意想拍这样的照片呢。”  positive_prob: 0.498706  confidence: 0.974117  negative_prob: 0.501294  sentiment: 1.000000  
 原文:     “怎么拍？”  positive_prob: 0.272313  confidence: 0.394860  negative_prob: 0.727687  sentiment: 0.000000  
 原文:     “我去了一个传说中的地方，据说只要晚上在那里拍照。就一定能拍到灵魂。不过因为是一个人去的，感觉非常恐怖。”  positive_prob: 0.745702  confidence: 0.434894  negative_prob: 0.254298  sentiment: 2.000000  
 原文:     “那你拍到了吗？”  positive_prob: 0.226199  confidence: 0.497336  negative_prob: 0.773801  sentiment: 0.000000  
 原文:     “嗯。”  positive_prob: 0.483385  confidence: 0.667708  negative_prob: 0.516615  sentiment: 1.000000  
 原文:     “结果怎样？”  positive_prob: 0.138525  confidence: 0.692167  negative_prob: 0.861475  sentiment: 0.000000  
 原文:     “根据看照片的角度不同，有时能看到那样的东西——仅此而已。”  positive_prob: 0.444928  confidence: 0.011271  negative_prob: 0.555072  sentiment: 0.000000  
 原文:     “啊……”  positive_prob: 0.408832  confidence: 0.091484  negative_prob: 0.591168  sentiment: 0.000000  
 原文:     “下次想看看吗？不过也没什么好看的。”  positive_prob: 0.508318  confidence: 0.833633  negative_prob: 0.491682  sentiment: 1.000000  
 原文:     “嗯，想看。”细谷咽了口唾沫。  positive_prob: 0.242538  confidence: 0.461027  negative_prob: 0.757462  sentiment: 0.000000  
 原文:     “其实，”清美舔了舔嘴唇，“和这个相比，我还拍到了更厉害的照片呢。”  positive_prob: 0.599707  confidence: 0.110460  negative_prob: 0.400293  sentiment: 2.000000  
 原文:     “喂，什么照片？”  positive_prob: 0.257262  confidence: 0.428306  negative_prob: 0.742738  sentiment: 0.000000  
 原文:     “唔，这不能说，总之对我来说，是一张幸运照片。”  positive_prob: 0.415264  confidence: 0.077191  negative_prob: 0.584736  sentiment: 0.000000  
 原文:     “到底是什么？你急死我了。”  positive_prob: 0.172091  confidence: 0.617576  negative_prob: 0.827909  sentiment: 0.000000  
 原文:     “不好意思，跟你说了一堆乱七八糟的事，别放在心上。另外呢——”清美把话题切换到了完全不同的方向，看起来她对说出“幸运照片”这件事有些后悔。细谷适时附和着她的话，不过心里却老惦记着她说的照片。  positive_prob: 0.195291  confidence: 0.566021  negative_prob: 0.804709  sentiment: 0.000000  
 原文:     把清美送到家以后，细谷在出租车里拿出手机，在通讯录中找到了“小杉浩一”这个名字。  positive_prob: 0.577404  confidence: 0.060899  negative_prob: 0.422596  sentiment: 2.000000  
 原文:     小杉和细谷从大学时代起就是朋友，虽然在不同的院系，但都是橄榄球队的队员。转眼间，他们毕业快10年了，但一直保持着交往，每月至少见一次面。  positive_prob: 0.945044  confidence: 0.877874  negative_prob: 0.054956  sentiment: 2.000000  
 原文:     1个月前，小杉联系到他，说他发现了一家新店，邀清细谷下班后去喝一杯。细谷颇感意外，因为以前很少听他说出这样的话。  positive_prob: 0.770614  confidence: 0.490253  negative_prob: 0.229386  sentiment: 2.000000  
 原文:     那家店位于新桥，顾客层比较年轻，店内氛围轻松明快。看到接待客人的几名女招待后，细谷就更吃惊了。小杉一向不善于同女性交往，他会来这样的店，实在有些出人意料。  positive_prob: 0.949442  confidence: 0.887649  negative_prob: 0.050558  sentiment: 2.000000  
 原文:     长井清美就在这家店工作。看到小杉，她马上走过来坐在对面的椅子上，虽然她不是很漂亮，但有着巧妙地融清纯和妖艳为一体的气质。当时她也穿着黄色的衣服。  positive_prob: 0.966226  confidence: 0.924947  negative_prob: 0.033774  sentiment: 2.000000  
 原文:     细谷第一眼就被她吸引住了。但从小杉的神情看，也不难看出他经常来这里的原因。很明显，小杉也对清美产生了强烈的好感。一向在女性面前沉默寡言的小杉，此时却在努力地吸引清美的注意力。  positive_prob: 0.786220  confidence: 0.524934  negative_prob: 0.213780  sentiment: 2.000000  
 原文:     从店里出来后，细谷一问，小杉马上就坦白了。他要想方设法去追她。  positive_prob: 0.548620  confidence: 0.027596  negative_prob: 0.451380  sentiment: 1.000000  
 原文:     “不过没有想象中那么顺利，她那种类型的女孩子，应该怎么追呢？”小杉挠着一头短发问细谷。  positive_prob: 0.839170  confidence: 0.642600  negative_prob: 0.160830  sentiment: 2.000000  
 原文:     细谷到现在还后悔，当时怎么就没有直接了当地告诉他，这种类型的女孩子不适合他。如果当时那么做了，事情就简单多了。可他没有那么说，而是鼓励他：“那就努力试着去表达自己的想法吧。”  positive_prob: 0.146128  confidence: 0.675272  negative_prob: 0.853872  sentiment: 0.000000  
 原文:     另一方面，细谷在瞒着小杉接近清美。很多次，他一个人去了店里。终于，他向清美发出了邀请，没想到她很痛快地就答应了。  positive_prob: 0.477172  confidence: 0.543438  negative_prob: 0.522828  sentiment: 1.000000  
 原文:     “我也是第一次见到你时就觉得和你很投缘。”去了第一次宾馆之后，她这样说。  positive_prob: 0.435546  confidence: 0.032121  negative_prob: 0.564454  sentiment: 0.000000  
 原文:     当然，小杉对两人的关系毫不知情，不仅如此，最近他还在电话里对细谷讲“终于要捕获她的芳心了”之类的话。但是用清美的说法则是“与以前没什么变化，他只不过是一个顾客罢了”。  positive_prob: 0.066161  confidence: 0.852976  negative_prob: 0.933839  sentiment: 0.000000  
 原文:     早点挑明就好了。想着想着，时间己过去了很久。  positive_prob: 0.663615  confidence: 0.252479  negative_prob: 0.336385  sentiment: 2.000000  
 原文:     不过，该是解决这个问题的时候了——细谷按下手机的呼叫键。  positive_prob: 0.361580  confidence: 0.196488  negative_prob: 0.638420  sentiment: 0.000000  
 原文:     响过两遍之后，有人接了电话。  positive_prob: 0.223032  confidence: 0.504372  negative_prob: 0.776968  sentiment: 0.000000  
 原文:     “喂，你好。”一个男人的声音传来，明显不是小杉。  positive_prob: 0.114492  confidence: 0.745573  negative_prob: 0.885508  sentiment: 0.000000  
 原文:     “喂。请问这里是小杉家吗？”  positive_prob: 0.191688  confidence: 0.574027  negative_prob: 0.808312  sentiment: 0.000000  
 原文:     “嗯，是小杉家……啊，你是细谷吧？”  positive_prob: 0.299204  confidence: 0.335102  negative_prob: 0.700796  sentiment: 0.000000  
 原文:     听到对方的声音和语气，细谷也猜出他是谁了。  positive_prob: 0.216676  confidence: 0.518499  negative_prob: 0.783324  sentiment: 0.000000  
 原文:     “原来是山下啊，你在那里做什么？”  positive_prob: 0.342630  confidence: 0.238600  negative_prob: 0.657370  sentiment: 0.000000  
 原文:     “小杉托我帮他看家。不过没什么事可做，正觉得无聊呢。刚好你打电话过来。你出来这边吧。你在哪儿呢？”  positive_prob: 0.134527  confidence: 0.701052  negative_prob: 0.865474  sentiment: 0.000000  
 原文:     “在七环上，正坐出租车往北去呢。”  positive_prob: 0.471022  confidence: 0.420446  negative_prob: 0.528978  sentiment: 1.000000  
 原文:     “那就让司机往左开吧。我等着你。有的是酒，今晚我们就喝个痛快吧。”山下自顾自地说完，就把电话挂了。  positive_prob: 0.074254  confidence: 0.834991  negative_prob: 0.925746  sentiment: 0.000000  
 原文:     没办法，去一趟吧——把手机放回上衣口袋，细谷对司机讲：“不好意思，要去的地方改了，去久我山。”  positive_prob: 0.215783  confidence: 0.520482  negative_prob: 0.784217  sentiment: 0.000000  
 原文:     小杉的住宅是一栋很老的两层小，楼和邻居家一体相连。室内是两室一厅一厨的格局。用小杉的话说，固为还有个小院，所以很有单门独户的感觉。  positive_prob: 0.919714  confidence: 0.821586  negative_prob: 0.080286  sentiment: 2.000000  
 原文:     山下在房间里一边喝啤酒一边等候。山下也是橄榄球队的队友，以前一直在设计事务所上班，事务所去年倒闭了，他正在找工作。  positive_prob: 0.267911  confidence: 0.404642  negative_prob: 0.732089  sentiment: 0.000000  
 原文:     “小杉今天傍晚走的，说是结束了采访就要开车去大阪，明天早上还有采访。看来做体育记者也挺辛苦的。”山下喝得已经有些口齿不清了。  positive_prob: 0.864269  confidence: 0.698376  negative_prob: 0.135731  sentiment: 2.000000  
 原文:     小杉很有文采，大学毕业后没有找工作，一边在一家出版社打工，一边做起了自由撰稿人。当然，他最初找份活儿也下轻松，但他现在已为几家杂志和报纸写稿了。  positive_prob: 0.940786  confidence: 0.868413  negative_prob: 0.059214  sentiment: 2.000000  
 原文:     听山下说，小杉是去大阪采访某少年足球俱乐部。  positive_prob: 0.623650  confidence: 0.163667  negative_prob: 0.376350  sentiment: 2.000000  
 原文:     房间角落里有一只白色的波斯猫，以前倒没听小杉提过他养猫的事情。  positive_prob: 0.338393  confidence: 0.248016  negative_prob: 0.661607  sentiment: 0.000000  
 原文:     “好像是熟人的猫，一周前寄养在他这里。这次突然有采访，他就托我看家。与其说是给他看家，倒不如说是照顺猫。”  positive_prob: 0.131963  confidence: 0.706750  negative_prob: 0.868037  sentiment: 0.000000  
 原文:     “原来如此。”  positive_prob: 0.443412  confidence: 0.014640  negative_prob: 0.556588  sentiment: 0.000000  
 原文:     “我以前没养过猫，还担心能不能照顾好呢。不过现在看来没什么问题，它很乖，自己懂得怎样大小便。”  positive_prob: 0.418466  confidence: 0.070075  negative_prob: 0.581534  sentiment: 0.000000  
 原文:     “他给你多少看家费？”  positive_prob: 0.241320  confidence: 0.463734  negative_prob: 0.758680  sentiment: 0.000000  
 原文:     “包括必要开销在内，每天5000日元。对失业的我来说，这已经很不错了。”山下有些自嘲地笑着。  positive_prob: 0.924749  confidence: 0.832777  negative_prob: 0.075250  sentiment: 2.000000  
 原文:     两人一边回忆往事一边接连喝着啤酒、威士忌、日本酒。看家还有这个好处：冰箱里的食物可以随便吃，酒可以随便喝。冰箱里放着很多大瓶的啤酒，还有一瓶未开封的威士忌和一瓶日本酒。  positive_prob: 0.715683  confidence: 0.368184  negative_prob: 0.284317  sentiment: 2.000000  
 原文:     可能在细谷没来之前，山下就已经喝了很多，刚过午夜他就有些迷糊了。快到半夜1点时，他已经鼾声大作，怎么摇都摇不醒。  positive_prob: 0.435270  confidence: 0.032733  negative_prob: 0.564730  sentiment: 0.000000  
 原文:     真拿这家伙没办法啊——  positive_prob: 0.334453  confidence: 0.256772  negative_prob: 0.665547  sentiment: 0.000000  
 原文:     细谷拿过旁边的毛毯给他盖上，然后站起来。他打算到二楼的房间去休息。脚刚踏上楼梯，他就把旁边墙上的开关关掉了，房间内瞬间变得一片漆黑。  positive_prob: 0.285911  confidence: 0.364642  negative_prob: 0.714089  sentiment: 0.000000  
 原文:     可能是因为黑暗程度超出了想象，加上细谷确实也有点喝高了，一瞬间他感觉自己的身体失去了平衡，晃了两晃，他的膝盖跪在了地面上。  positive_prob: 0.425820  confidence: 0.053734  negative_prob: 0.574180  sentiment: 0.000000  
 原文:     不行了  想不到酒精还真给劲儿。  positive_prob: 0.190567  confidence: 0.576518  negative_prob: 0.809433  sentiment: 0.000000  
 原文:     他揉了揉脸，刚想站起来，就在这时——在面向院子的窗前，站着一个人，那个人一直盯着房间里面。  positive_prob: 0.511321  confidence: 0.773576  negative_prob: 0.488679  sentiment: 1.000000  
 原文:     他大吃一惊，在接下来的一瞬间，另一个意外向他袭来。  positive_prob: 0.701848  confidence: 0.337440  negative_prob: 0.298152  sentiment: 2.000000  
 原文:     清美？  positive_prob: 0.375442  confidence: 0.165683  negative_prob: 0.624557  sentiment: 0.000000  
 原文:     虽然隔着花边窗帘，但那个人看起来确实像清美。那身柠橡黄的套装，正是几小时前自己亲眼见过的。那身衣服在院里微弱的灯光下格外耀眼。  positive_prob: 0.676921  confidence: 0.282048  negative_prob: 0.323079  sentiment: 2.000000  
 原文:     “清美——”  positive_prob: 0.453263  confidence: 0.065259  negative_prob: 0.546737  sentiment: 1.000000  
 原文:     细谷向门口走去，然而，可能是由于双眼还没有适应黑暗，再加上喝醉了，他的身体不断地左摇右摆，撞在旁边的东西上。开了门之后他光着脚跑了出去。  positive_prob: 0.226870  confidence: 0.495845  negative_prob: 0.773130  sentiment: 0.000000  
 原文:     “清美！”他喊着她的名字。  positive_prob: 0.486760  confidence: 0.735206  negative_prob: 0.513240  sentiment: 1.000000  
 原文:     没有听到她的回答，细谷光着脚来到窗前，却不见她的踪影。  positive_prob: 0.187072  confidence: 0.584284  negative_prob: 0.812928  sentiment: 0.000000  
 原文:     怎么回事。——他心里有些不安，头脑陷入了混乱。按说，清美是不可能来这里的，她一直都在躲着小杉。  positive_prob: 0.057356  confidence: 0.872542  negative_prob: 0.942644  sentiment: 0.000000  
 原文:     细谷开始感到胸口发闷。  positive_prob: 0.379940  confidence: 0.155689  negative_prob: 0.620060  sentiment: 0.000000  
 原文:     他取出手机先给她房间里打了个电话，无人接听，又打她的手机，结果还是一样。  positive_prob: 0.252906  confidence: 0.437986  negative_prob: 0.747094  sentiment: 0.000000  
 原文:     细谷想了一会儿，又拨了另外一个号码，这是织田不二子的电话。不二子是清美的朋友，她们住在同一幢公寓里，在同一家店里上班。细谷有一次和她们一起去唱卡拉OK，要了她的手机号码。  positive_prob: 0.635518  confidence: 0.190040  negative_prob: 0.364482  sentiment: 2.000000  
 原文:     “喂！”电话里传来不二子的声音。  positive_prob: 0.123644  confidence: 0.725236  negative_prob: 0.876356  sentiment: 0.000000  
 原文:     “喂，不二子吗？是我，细谷。”  positive_prob: 0.259941  confidence: 0.422354  negative_prob: 0.740059  sentiment: 0.000000  
 原文:     “啊。这么晚了有什么事吗？”  positive_prob: 0.290609  confidence: 0.354201  negative_prob: 0.709391  sentiment: 0.000000  
 原文:     “之后再和你解释。麻烦你能不能去一下清美的房间？”  positive_prob: 0.105423  confidence: 0.765726  negative_prob: 0.894577  sentiment: 0.000000  
 原文:     “去清美房间？现在吗？为什么？”  positive_prob: 0.161476  confidence: 0.641163  negative_prob: 0.838524  sentiment: 0.000000  
 原文:     “刚才不是说了吗，理由以后再告诉你。总之请你马上去一趟。”细谷冲着手机大喊。  positive_prob: 0.019162  confidence: 0.957418  negative_prob: 0.980838  sentiment: 0.000000  
 原文:     “刚才不是说了吗，理由以后再告诉你。总之请你马上去一趟。”细谷冲着手机大喊。  positive_prob: 0.019162  confidence: 0.957418  negative_prob: 0.980838  sentiment: 0.000000  
 原文:     2  positive_prob: 0.511027  confidence: 0.779453  negative_prob: 0.488973  sentiment: 1.000000  
 原文:     被细谷忠夫那么一说，织田不二子一头雾水地出了房间。不二子住在公寓的三楼，而清美的房间在五楼。如果这时候地坐电梯的话，情况就会完全不一样了。但这时她偏偏选择了爬楼梯，她打算爬上五楼。  positive_prob: 0.300580  confidence: 0.332045  negative_prob: 0.699420  sentiment: 0.000000  
 原文:     说到这里，草薙停了下来，看着汤川。汤川坐在椅子上修着指甲，两脚搭在桌面上。  positive_prob: 0.412931  confidence: 0.082374  negative_prob: 0.587068  sentiment: 0.000000  
 原文:     草薙习惯性地来到了帝都大学理工学院第13研究室。现在是上课时间，研究室里没有学生。  positive_prob: 0.438410  confidence: 0.025755  negative_prob: 0.561590  sentiment: 0.000000  
 原文:     “喂，你听我说话了没有。”  positive_prob: 0.276086  confidence: 0.386475  negative_prob: 0.723914  sentiment: 0.000000  
 原文:     “我好好听着呢，继续。她选择了爬楼梯，结果呢？”  positive_prob: 0.480202  confidence: 0.604035  negative_prob: 0.519798  sentiment: 1.000000  
 原文:     “她看到一个男人从四楼下到三楼，又从三楼下了二楼。那人留着平头，穿着绿色的防寒夹克服。而且织田不二子觉得他的侧面比较眼熟，好像是常去新桥店里的顾客。可能比较慌忙，那个男子没有注意到她。不二子心里犯着嘀咕，来到了清美门前，她按了门铃，没人回应。于是她试着拧了一下门把手，却发现门没有锁。”  positive_prob: 0.328388  confidence: 0.270250  negative_prob: 0.671612  sentiment: 0.000000  
 原文:     “接着就发现了尸体？”  positive_prob: 0.224669  confidence: 0.500736  negative_prob: 0.775331  sentiment: 0.000000  
 原文:     “长井清美倒在了洗手间里。织口不二子马上就报了警。”  positive_prob: 0.240584  confidence: 0.465368  negative_prob: 0.759416  sentiment: 0.000000  
 原文:     “接下来我们著名的刑警——草薙警长登场了。”汤川坏笑。  positive_prob: 0.309831  confidence: 0.311486  negative_prob: 0.690169  sentiment: 0.000000  
 原文:     “是那么回事。遗憾的是，我们出场的次数并不多，并且等我们赶到现场时，已经查到犯人是谁了，逮捕也只是时间的问题。”  positive_prob: 0.532066  confidence: 0.358684  negative_prob: 0.467934  sentiment: 1.000000  
 原文:     “是织田不二子看到的那个男子吗？”  positive_prob: 0.159330  confidence: 0.645934  negative_prob: 0.840670  sentiment: 0.000000  
 原文:     听了汤川的问题，草薙点了点头，眼光落到了记事本上。  positive_prob: 0.470838  confidence: 0.416753  negative_prob: 0.529162  sentiment: 1.000000  
 原文:     “是体育记者小杉浩一。刚才已经介绍过了，他是细谷的朋友，一直在追求着长井清美。小杉的名字进入搜查视野时。那个家快正驾车行驶在东名高速公路上（东京至名古屋——译者注）。当然了，要逮捕他并不难，已经掌握了他的行踪，只须在大阪布置下搜查人员就可以了。”  positive_prob: 0.920810  confidence: 0.824022  negative_prob: 0.079190  sentiment: 2.000000  
 原文:     “小杉承认罪行了吗？”  positive_prob: 0.166779  confidence: 0.629381  negative_prob: 0.833221  sentiment: 0.000000  
 原文:     “据说他一开始否认，而当我们暗示他有目击证人时，他就老老实实交待了。”  positive_prob: 0.383774  confidence: 0.147168  negative_prob: 0.616226  sentiment: 0.000000  
 原文:     “凭感觉，这不像是预谋杀人。”  positive_prob: 0.229913  confidence: 0.489083  negative_prob: 0.770087  sentiment: 0.000000  
 原文:     “确买如此，这是一起典型的冲动杀人。”  positive_prob: 0.229095  confidence: 0.490900  negative_prob: 0.770905  sentiment: 0.000000  
 原文:     那天晚上，小杉在长井清美的房门口等她回来。快到11点时她回来了。  positive_prob: 0.580499  confidence: 0.067775  negative_prob: 0.419501  sentiment: 2.000000  
 原文:     小杉提出进房间好好谈一谈，刚开始被她拒绝了。不过她可能是考虑这样僵持下去也不是办法。最终还是让他进了房间。  positive_prob: 0.026134  confidence: 0.941925  negative_prob: 0.973866  sentiment: 0.000000  
